TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE,FILE_YM,CATEGORY,CHNNEL_NM_NORM,DATE
남산,202510,뉴스,6.0,2.0,,1.0,4.7,695.0,산봉우리,37.5537586,126.9809696,서울특별시 중구 회현동1가 100-166,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
남산 공원,202510,뉴스,1.0,,,,4.6,2585.0,공원,37.5509895,126.9908991,서울특별시 남산서울타워,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
논현,202510,뉴스,2.0,1.0,1.0,,3.7,41.0,수입업체,37.5136787,127.0317124,서울특별시 강남구 논현동 207-3,서울특별시,강남구,17875764.0,38310404.0,-53.3,746191911.0,504641004.0,241550907.0,202510,KFOOD,뉴스,2025-10-01
더현대서울,202510,뉴스,1.0,,,,4.4,10483.0,백화점,37.5260497,126.928296,서울특별시 영등포구 여의대로 108,서울특별시,영등포구,10156790.0,20949340.0,-51.5,282880321.0,254869806.0,28010515.0,202510,KFOOD,뉴스,2025-10-01
덕수궁,202510,뉴스,3.0,3.0,,1.0,4.6,19977.0,문화적 랜드마크,37.5658049,126.9751461,서울특별시 중구 세종대로 99,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
독립기념관,202510,뉴스,11.0,,,,4.6,9616.0,역사 박물관,36.7812042,127.2264822,충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관,충청남도,천안시,4434486.0,8312514.0,-46.7,80020802.0,79172090.0,848712.0,202510,KFOOD,뉴스,2025-10-01
동대문,202510,뉴스,2.0,,,,4.4,7716.0,역사적 명소,37.5819561,127.054846,서울특별시 동대문구 전농동 141-189,서울특별시,동대문구,5080204.0,10017567.0,-49.3,93223105.0,88713277.0,4509828.0,202510,KFOOD,뉴스,2025-10-01
뚝섬,202510,뉴스,2.0,,2.0,-1.0,4.6,712.0,공원,37.547206,127.047405,서울특별시 성수1가제2동 뚝섬,서울특별시,성동구,6709258.0,12527332.0,-46.4,136690282.0,100933630.0,35756652.0,202510,KFOOD,뉴스,2025-10-01
서문시장,202510,뉴스,4.0,4.0,,1.0,4.2,18469.0,재래시장,35.8688497,128.5807879,대구광역시 중구 큰장로26길 45,대구광역시,중구,6090326.0,11108783.0,-45.2,77633970.0,75038851.0,2595119.0,202510,KFOOD,뉴스,2025-10-01
롯데월드,202510,뉴스,9.0,6.0,1.0,5.0,4.3,47871.0,테마파크,37.5111158,127.098167,서울특별시 송파구 송파대로 521,서울특별시,송파구,11264603.0,21983100.0,-48.8,333601778.0,292633037.0,40968741.0,202510,KFOOD,뉴스,2025-10-01
롯데호텔서울,202510,뉴스,2.0,,,,4.5,8679.0,5성급 호텔,37.5653,126.980979,서울특별시 중구 을지로1가 180-6,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
마두공원,202510,뉴스,1.0,1.0,,1.0,4.4,231.0,공원,37.652185,126.777641,고양시 마두역,경기도,고양시,4925630.0,9733423.0,-49.4,100247137.0,98378597.0,1868540.0,202510,KFOOD,뉴스,2025-10-01
서울시청,202510,뉴스,9.0,2.0,,1.0,4.3,846.0,시청,37.550263,126.9970831,서울특별시 중구 세종대로 110,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
무안국제공항,202510,뉴스,2.0,,,,3.9,262.0,국제 공항,34.9935,126.3878,전라남도 무안군 망운면 공항로 970-260,전라남도,무안군,1701724.0,2857988.0,-40.5,25092211.0,24968551.0,123660.0,202510,KFOOD,뉴스,2025-10-01
반포한강공원,202510,뉴스,2.0,,,,4.4,7803.0,공원,37.5106226,126.9959627,서울특별시 서초구 반포동 650-1,서울특별시,서초구,15582298.0,30964744.0,-49.7,498876565.0,440196972.0,58679593.0,202510,KFOOD,뉴스,2025-10-01
불국사,202510,뉴스,6.0,6.0,,1.0,4.6,17275.0,불교사찰,35.7901973,129.3320806,경상북도 경주시 불국로 385,경상북도,경주시,5318425.0,8374960.0,-36.5,101485963.0,97025213.0,4460750.0,202510,KFOOD,뉴스,2025-10-01
삼성서울병원,202510,뉴스,2.0,,2.0,-1.0,3.9,551.0,종합병원,37.4881193,127.0849885,서울특별시 강남구 일원로 81 삼성서울병원,서울특별시,강남구,17875764.0,38310404.0,-53.3,746191911.0,504641004.0,241550907.0,202510,KFOOD,뉴스,2025-10-01
상당산성,202510,뉴스,2.0,2.0,,1.0,4.5,3379.0,역사적 명소,36.6283272,127.4913407,충청북도 청주시 상당구 산성동 산28-2,충청북도,청주시,3056109.0,5336450.0,-42.7,58147866.0,57866572.0,281294.0,202510,KFOOD,뉴스,2025-10-01
롯데콘서트홀,202510,뉴스,2.0,2.0,,1.0,4.6,4167.0,콘서트홀,37.5136096,127.1039833,서울특별시 송파구 올림픽로 300,서울특별시,송파구,11264603.0,21983100.0,-48.8,333601778.0,292633037.0,40968741.0,202510,KFOOD,뉴스,2025-10-01
명동,202510,뉴스,165.0,59.0,43.0,0.4,4.4,25562.0,관광 명소,37.55998,126.9858296,서울특별시 중구 남산동2가 10-4,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
신촌,202510,뉴스,3.0,,,,4.7,1751.0,대학교,37.5650797,126.9399549,서울특별시 서대문구 연세로 50-1,서울특별시,서대문구,7344334.0,15233498.0,-51.8,87090672.0,75824657.0,11266015.0,202510,KFOOD,뉴스,2025-10-01
서울월드컵경기장,202510,뉴스,15.0,2.0,,1.0,4.4,9372.0,경기장,37.5682617,126.8972735,서울특별시 마포구 월드컵로 240,서울특별시,마포구,10678738.0,21764504.0,-50.9,255431237.0,184102503.0,71328734.0,202510,KFOOD,뉴스,2025-10-01
장충체육관,202510,뉴스,1.0,1.0,,1.0,4.3,983.0,경기장,37.5581,127.0068,서울특별시 중구 동호로 241,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
전주 한옥마을,202510,뉴스,3.0,3.0,,1.0,4.1,28974.0,관광 명소,35.8175376,127.1520417,전북특별자치도 전주시 완산구 기린대로 99,전북특별자치도,전주시,4111306.0,6830978.0,-39.8,66934275.0,65319255.0,1615020.0,202510,KFOOD,뉴스,2025-10-01
제주공항,202510,뉴스,1.0,,,,4.4,19581.0,국제 공항,33.5071,126.4934,제주특별자치도 제주시 특별자치도 공항로 2,제주특별자치도,제주시,5894315.0,10256372.0,-42.5,199165457.0,168902084.0,30263373.0,202510,KFOOD,뉴스,2025-10-01
제주롯데호텔,202510,뉴스,2.0,,2.0,-1.0,4.5,4782.0,5성급 호텔,33.2496,126.4145,제주특별자치도 서귀포시 중문관광로72번길 35,제주특별자치도,서귀포시,4465416.0,7571368.0,-41.0,121009295.0,104933419.0,16075876.0,202510,KFOOD,뉴스,2025-10-01
종묘,202510,뉴스,2.0,1.0,1.0,,4.5,1172.0,역사적 장소,37.5746,126.9938,서울특별시 종로구 종로 157 종묘관리소,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
지리산국립공원,202510,뉴스,2.0,,,,4.3,35.0,국립공원,35.307,127.6136,경상남도 하동군 화개면 대성리,경상남도,하동군,910651.0,1279180.0,-28.8,9461904.0,9404962.0,56942.0,202510,KFOOD,뉴스,2025-10-01
창경궁,202510,뉴스,2.0,2.0,,1.0,4.7,4578.0,문화적 랜드마크,37.5787512,126.9948775,서울특별시 종로구 와룡동 2-1,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
첨성대,202510,뉴스,1.0,1.0,,1.0,4.5,20108.0,역사적 장소,35.8346828,129.2190631,경상북도 경주시 인왕동 839-1,경상북도,경주시,5318425.0,8374960.0,-36.5,101485963.0,97025213.0,4460750.0,202510,KFOOD,뉴스,2025-10-01
청계천,202510,뉴스,3.0,,2.0,-1.0,4.5,9904.0,공원,37.5691015,126.9786692,서울특별시 중구 무교동 80-1,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
코엑스몰,202510,뉴스,88.0,30.0,12.0,1.5,4.3,24364.0,쇼핑몰,37.5113686,127.0595931,서울특별시 영동대로 513,서울특별시,강남구,17875764.0,38310404.0,-53.3,746191911.0,504641004.0,241550907.0,202510,KFOOD,뉴스,2025-10-01
포시즌스호텔,202510,뉴스,32.0,,,,4.6,7173.0,5성급 호텔,37.5706978,126.9755073,서울특별시 종로구 당주동 새문안로 97,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
포항공대,202510,뉴스,3.0,,,,4.7,298.0,공과대학교,36.0138857,129.3231836,경상북도 포항시 남구 청암로 77,경상북도,포항시,2858068.0,4944744.0,-42.2,38863122.0,38464042.0,399080.0,202510,KFOOD,뉴스,2025-10-01
하늘공원,202510,뉴스,2.0,2.0,,1.0,4.5,8260.0,공원,37.5677554,126.8856819,서울특별시 마포구 상암동 481-72,서울특별시,마포구,10678738.0,21764504.0,-50.9,255431237.0,184102503.0,71328734.0,202510,KFOOD,뉴스,2025-10-01
한강 공원,202510,뉴스,17.0,,5.0,-1.0,4.4,666.0,공원,37.5270005,127.0198894,서울특별시 강남구 압구정동 387,서울특별시,강남구,17875764.0,38310404.0,-53.3,746191911.0,504641004.0,241550907.0,202510,KFOOD,뉴스,2025-10-01
한라산,202510,뉴스,1.0,1.0,,1.0,4.7,801.0,산봉우리,33.3616666,126.5291666,제주특별자치도 제주시 오등동 산57번지 한라산골프장내,제주특별자치도,서귀포시,4465416.0,7571368.0,-41.0,121009295.0,104933419.0,16075876.0,202510,KFOOD,뉴스,2025-10-01
함덕해수욕장,202510,뉴스,4.0,4.0,,1.0,4.5,11649.0,해변,33.5434231,126.6697752,제주특별자치도 제주시 조천읍 함덕리 산14-1,제주특별자치도,제주시,5894315.0,10256372.0,-42.5,199165457.0,168902084.0,30263373.0,202510,KFOOD,뉴스,2025-10-01
해운대해수욕장,202510,뉴스,4.0,2.0,2.0,,4.6,2585.0,해변,35.1719465,129.1741038,부산광역시 해운대구 좌동 998-11,부산광역시,해운대구,6571520.0,11370583.0,-42.2,241628240.0,206221747.0,35406493.0,202510,KFOOD,뉴스,2025-10-01
홍대역,202510,뉴스,21.0,7.0,1.0,6.0,4.5,8776.0,관광 명소,37.557527,126.9244669,서울특별시 홍대입구역,서울특별시,마포구,10678738.0,21764504.0,-50.9,255431237.0,184102503.0,71328734.0,202510,KFOOD,뉴스,2025-10-01
황리단길,202510,뉴스,4.0,4.0,,1.0,4.2,7496.0,관광 명소,35.8376609,129.209724,경상북도 경주시 황남동 포석로 일대,경상북도,경주시,5318425.0,8374960.0,-36.5,101485963.0,97025213.0,4460750.0,202510,KFOOD,뉴스,2025-10-01
잠실 야구 경기장,202510,뉴스,2.0,1.0,,1.0,4.4,10188.0,야구장,37.5120673,127.071827,서울특별시 송파구 올림픽로 19-2,서울특별시,송파구,11264603.0,21983100.0,-48.8,333601778.0,292633037.0,40968741.0,202510,KFOOD,뉴스,2025-10-01
서울신라호텔,202510,뉴스,7.0,,5.0,-1.0,4.6,7396.0,5성급 호텔,37.5559034,127.0052509,서울특별시 중구 동호로 249,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
자갈치시장,202510,뉴스,3.0,,,,4.0,26406.0,수산 시장,35.0966394,129.0305933,부산광역시 중구 남포동5가 105-1,부산광역시,중구,3709783.0,6763392.0,-45.1,52049030.0,41431108.0,10617922.0,202510,KFOOD,뉴스,2025-10-01
인천문학경기장,202510,뉴스,1.0,1.0,,1.0,4.2,2224.0,경기장,37.4350619,126.6907212,인천광역시 미추홀구 문학동 482,인천광역시,미추홀구,4064462.0,7432971.0,-45.3,84691754.0,82409532.0,2282222.0,202510,KFOOD,뉴스,2025-10-01
석촌호수공원,202510,뉴스,1.0,,,,4.5,5060.0,석촌호수공원,37.5113096,127.1051525,서울특별시 송파구 송파나루길 206,서울특별시,송파구,11264603.0,21983100.0,-48.8,333601778.0,292633037.0,40968741.0,202510,KFOOD,뉴스,2025-10-01
성수동,202510,뉴스,16.0,8.0,,1.0,4.5,32.0,관광 명소,37.5406846,127.0566319,서울특별시 성동구 성수동2가 315-4,서울특별시,성동구,6709258.0,12527332.0,-46.4,136690282.0,100933630.0,35756652.0,202510,KFOOD,뉴스,2025-10-01
성신여대입구,202510,뉴스,1.0,,,,4.0,348.0,시장,37.592709,127.016539,서울특별시 성신여대입구역,서울특별시,성북구,5488472.0,9411576.0,-41.7,63790466.0,61114536.0,2675930.0,202510,KFOOD,뉴스,2025-10-01
세빛둥둥섬,202510,뉴스,1.0,,,,4.2,181.0,섬,37.35957,127.10539,서울시 서초구 올림픽대로,서울특별시,서초구,15582298.0,30964744.0,-49.7,498876565.0,440196972.0,58679593.0,202510,KFOOD,뉴스,2025-10-01
세종문화회관,202510,뉴스,5.0,5.0,,1.0,3.8,7555.0,문화센터,37.5725254,126.9756429,서울특별시 종로구 세종대로 175 세종문화회관,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
송도해수욕장,202510,뉴스,4.0,,,,4.4,438.0,해변,35.0754546,129.016761,부산광역시 서구 암남동 356-6,부산광역시,서구,1960196.0,3478566.0,-43.6,16225962.0,14206081.0,2019881.0,202510,KFOOD,뉴스,2025-10-01
쇠소깍,202510,뉴스,2.0,,2.0,-1.0,4.2,14649.0,자연보호구역,33.2524694,126.6235333,제주특별자치도 서귀포시 쇠소깍로 138 쇠소깍,제주특별자치도,서귀포시,4465416.0,7571368.0,-41.0,121009295.0,104933419.0,16075876.0,202510,KFOOD,뉴스,2025-10-01
숭례문,202510,뉴스,2.0,1.0,,1.0,4.6,875.0,역사적 명소,37.559984,126.9753071,서울특별시 중구 남대문로4가 29,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
남대문시장,202510,뉴스,1.0,,,,4.2,27821.0,시장,37.5591786,126.9776692,서울특별시 남창동 46-10번지 윙스 1층 66호 중구 서울특별시 KR,서울특별시,중구,12949212.0,27056911.0,-52.1,857072916.0,619078971.0,237993945.0,202510,KFOOD,뉴스,2025-10-01
압구정동,202510,뉴스,1.0,1.0,,1.0,4.3,256.0,관광 명소,37.5271478,127.0334517,서울특별시 강남구 신사동 언주로 861,서울특별시,강남구,17875764.0,38310404.0,-53.3,746191911.0,504641004.0,241550907.0,202510,KFOOD,뉴스,2025-10-01
영종도,202510,뉴스,8.0,8.0,,1.0,4.3,85.0,섬,37.5001,126.5358,인천 중구 운남동 671-3,인천광역시,중구,9845902.0,17788603.0,-44.7,301867908.0,236000807.0,65867101.0,202510,KFOOD,뉴스,2025-10-01
예술의전당,202510,뉴스,7.0,5.0,,1.0,4.6,12031.0,아트 센터,37.4792903,127.0128613,서울특별시 서초구 남부순환로 2406,서울특별시,서초구,15582298.0,30964744.0,-49.7,498876565.0,440196972.0,58679593.0,202510,KFOOD,뉴스,2025-10-01
오설록 티 뮤지엄,202510,뉴스,1.0,,,,4.1,23203.0,박물관,33.3059438,126.289437,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도,서귀포시,4465416.0,7571368.0,-41.0,121009295.0,104933419.0,16075876.0,202510,KFOOD,뉴스,2025-10-01
올림픽공원,202510,뉴스,8.0,2.0,1.0,1.0,4.6,2960.0,시티 공원,37.5206868,127.1214941,서울특별시 송파구 방이동 88-3,서울특별시,송파구,11264603.0,21983100.0,-48.8,333601778.0,292633037.0,40968741.0,202510,KFOOD,뉴스,2025-10-01
용인 에버랜드,202510,뉴스,14.0,5.0,9.0,-0.4,4.5,63601.0,놀이공원,37.2939104,127.2025664,경기도 용인시 처인구 포곡읍 에버랜드로 199,경기도,용인시,5078710.0,9104571.0,-44.2,121655239.0,120251540.0,1403699.0,202510,KFOOD,뉴스,2025-10-01
이태원,202510,뉴스,11.0,6.0,1.0,5.0,4.3,290.0,관광 명소,37.5385051,126.9925224,서울특별시 용산구 이태원동 213-4,서울특별시,용산구,10275024.0,19215434.0,-46.5,198570142.0,162194102.0,36376040.0,202510,KFOOD,뉴스,2025-10-01
이화여자대학교,202510,뉴스,5.0,2.0,,1.0,4.6,1406.0,여자대학,37.5618588,126.9468339,서울특별시 서대문구 대현동 산11-1,서울특별시,서대문구,7344334.0,15233498.0,-51.8,87090672.0,75824657.0,11266015.0,202510,KFOOD,뉴스,2025-10-01
인사동,202510,뉴스,1.0,,,,4.3,13396.0,관광 명소,37.5717174,126.9860732,서울특별시 종로구 인사동 153-10,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
인천국제공항,202510,뉴스,127.0,25.0,15.0,0.7,4.5,32386.0,국제공항,37.458666,126.4419679,인천광역시 중구 공항로 272 인천국제공항 (ICN),인천광역시,중구,9845902.0,17788603.0,-44.7,301867908.0,236000807.0,65867101.0,202510,KFOOD,뉴스,2025-10-01
인천항,202510,뉴스,42.0,2.0,17.0,-0.9,4.4,42.0,항구,37.4594575,126.6256454,인천광역시 중구 항동7가 1-58,인천광역시,중구,9845902.0,17788603.0,-44.7,301867908.0,236000807.0,65867101.0,202510,KFOOD,뉴스,2025-10-01
낙산공원,202510,뉴스,3.0,,,,4.5,5942.0,공원,37.5806571,127.0074835,서울특별시 종로구 낙산길 41 낙산공원,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
석굴암,202510,뉴스,2.0,,,,4.4,7620.0,불교사찰,35.7948755,129.3492072,경상북도 경주시 석굴로 238,경상북도,경주시,5318425.0,8374960.0,-36.5,101485963.0,97025213.0,4460750.0,202510,KFOOD,뉴스,2025-10-01
가로수길,202510,뉴스,9.0,,,,4.2,280.0,관광 명소,37.5210566,127.0228686,서울특별시 강남구 신사동 667-13,서울특별시,강남구,17875764.0,38310404.0,-53.3,746191911.0,504641004.0,241550907.0,202510,KFOOD,뉴스,2025-10-01
강변,202510,뉴스,1.0,,,,4.1,828.0,전자제품 판매점,37.535098,127.094695,서울특별시 광진구 강변역로 53 강변,서울특별시,광진구,6484534.0,12530231.0,-48.2,110199072.0,95577678.0,14621394.0,202510,KFOOD,뉴스,2025-10-01
N서울타워,202510,뉴스,6.0,,,,4.5,65441.0,관광 명소,37.5511694,126.9882266,서울특별시 용산구 남산공원길 105,서울특별시,용산구,10275024.0,19215434.0,-46.5,198570142.0,162194102.0,36376040.0,202510,KFOOD,뉴스,2025-10-01
김해공항,202510,뉴스,26.0,14.0,,1.0,4.1,4644.0,국제 공항,37.5655,126.8013,서울특별시 강서구 하늘길 112,서울특별시,강서구,8305367.0,14460788.0,-42.6,280432780.0,268911753.0,11521027.0,202510,KFOOD,뉴스,2025-10-01
국회의사당,202510,뉴스,4.0,,,,4.1,404.0,관공서,37.5318046,126.9141547,서울특별시 영등포구 여의동 1,서울특별시,영등포구,10156790.0,20949340.0,-51.5,282880321.0,254869806.0,28010515.0,202510,KFOOD,뉴스,2025-10-01
광주극장,202510,뉴스,1.0,,,,4.4,314.0,영화관,35.1497968,126.9124823,광주광역시 동구 충장로4가 64,광주광역시,동구,3175928.0,5789378.0,-45.1,37296795.0,36640051.0,656744.0,202510,KFOOD,뉴스,2025-10-01
국립중앙박물관,202510,뉴스,13.0,3.0,2.0,0.5,4.7,27418.0,국립박물관,37.5238506,126.9804702,서울특별시 용산구 서빙고로 137,서울특별시,용산구,10275024.0,19215434.0,-46.5,198570142.0,162194102.0,36376040.0,202510,KFOOD,뉴스,2025-10-01
국립민속박물관,202510,뉴스,2.0,2.0,,1.0,4.6,3570.0,국립박물관,37.5816456,126.9789948,서울특별시 종로구 팔판동 139-1,서울특별시,종로구,12867438.0,25958870.0,-50.4,254629108.0,201386601.0,53242507.0,202510,KFOOD,뉴스,2025-10-01
김포공항,202510,뉴스,13.0,,,,4.4,11427.0,국제공항,37.5655383,126.8013282,서울특별시 강서구 하늘길 112 김포국제공항 (GMP),서울특별시,강서구,8305367.0,14460788.0,-42.6,280432780.0,268911753.0,11521027.0,202510,KFOOD,뉴스,2025-10-01
